event_id,user_id,session_id,content_id,event_type,device_type,country,watch_seconds,event_timestamp
evt_2288,user_430,sess_249,movie_145,seek,laptop,CA,462,2026-03-09 06:48:09.886111
evt_2289,user_686,sess_321,movie_45,pause,mobile,CA,567,2026-03-10 02:24:09.886179
evt_2290,user_620,sess_254,movie_91,pause,smart_tv,US,401,2026-03-10 21:31:09.886201
evt_2291,user_847,sess_397,movie_107,pause,laptop,US,87,2026-03-06 21:39:09.886222
evt_2292,user_10,sess_264,movie_38,pause,mobile,AU,133,2026-03-05 10:10:09.886241
evt_2293,user_459,sess_24,movie_73,play,tablet,US,354,2026-03-06 03:23:09.886260
evt_2294,user_907,sess_99,movie_50,seek,mobile,AU,484,2026-03-07 12:13:09.886280
evt_2295,user_909,sess_348,movie_47,complete,mobile,UK,558,2026-03-09 17:53:09.886299
evt_2296,user_220,sess_132,movie_97,pause,laptop,CA,153,2026-03-06 13:20:09.886318
evt_2297,user_573,sess_118,movie_54,complete,tablet,CA,356,2026-03-11 08:36:09.886338
evt_2298,user_784,sess_419,movie_186,seek,mobile,CA,437,2026-03-06 12:57:09.886363
evt_2299,user_647,sess_389,movie_95,complete,laptop,CA,193,2026-03-10 04:26:09.886382
evt_2300,user_801,sess_198,movie_53,complete,mobile,AU,591,2026-03-09 03:37:09.886402
evt_2301,user_673,sess_60,movie_162,complete,laptop,US,256,2026-03-08 07:49:09.886421
evt_2302,user_142,sess_37,movie_77,pause,mobile,AU,261,2026-03-10 23:10:09.886442
evt_2303,user_109,sess_115,movie_43,pause,laptop,US,40,2026-03-08 06:57:09.886462
evt_2304,user_137,sess_330,movie_22,complete,smart_tv,US,114,2026-03-06 05:19:09.886482
evt_2305,user_517,sess_202,movie_82,play,tablet,AU,150,2026-03-08 19:40:09.886501
evt_2306,user_827,sess_29,movie_18,seek,smart_tv,AU,86,2026-03-07 11:42:09.886521
evt_2307,user_335,sess_277,movie_163,seek,tablet,UK,288,2026-03-07 07:42:09.886540
evt_2308,user_560,sess_347,movie_197,pause,laptop,UK,134,2026-03-05 03:10:09.886559
evt_2309,user_849,sess_404,movie_182,complete,smart_tv,US,352,2026-03-05 01:29:09.886579
evt_2310,user_15,sess_481,movie_52,complete,tablet,UK,478,2026-03-08 10:51:09.886598
evt_2311,user_896,sess_206,movie_194,seek,smart_tv,CA,19,2026-03-10 01:14:09.886618
evt_2312,user_963,sess_500,movie_50,pause,mobile,CA,165,2026-03-06 16:24:09.886643
evt_2313,user_263,sess_343,movie_105,seek,tablet,AU,582,2026-03-05 03:54:09.886748
evt_2314,user_80,sess_96,movie_195,play,tablet,CA,466,2026-03-10 12:55:09.887058
evt_2315,user_107,sess_56,movie_82,complete,mobile,US,168,2026-03-11 18:47:09.887085
evt_2316,user_616,sess_222,movie_86,seek,laptop,US,524,2026-03-09 09:59:09.887107
evt_2317,user_314,sess_213,movie_187,pause,tablet,AU,370,2026-03-07 00:02:09.887129
evt_2318,user_351,sess_267,movie_136,pause,tablet,CA,575,2026-03-06 09:44:09.887150
evt_2319,user_674,sess_480,movie_79,complete,mobile,AU,509,2026-03-05 23:05:09.887169
evt_2320,user_270,sess_41,movie_133,pause,smart_tv,US,436,2026-03-07 18:53:09.887189
evt_2321,user_561,sess_15,movie_159,complete,smart_tv,AU,375,2026-03-08 04:47:09.887209
evt_2322,user_923,sess_417,movie_8,seek,tablet,UK,214,2026-03-05 20:41:09.887230
evt_2323,user_956,sess_318,movie_180,play,mobile,UK,255,2026-03-08 10:26:09.887249
evt_2324,user_14,sess_455,movie_77,play,mobile,US,348,2026-03-05 08:49:09.887277
evt_2325,user_841,sess_292,movie_85,play,smart_tv,US,48,2026-03-05 09:42:09.887297
evt_2326,user_18,sess_39,movie_59,pause,mobile,AU,252,2026-03-10 01:33:09.887317
evt_2327,user_285,sess_435,movie_159,pause,mobile,US,378,2026-03-09 16:42:09.887342
evt_2328,user_361,sess_437,movie_145,pause,laptop,UK,217,2026-03-08 15:42:09.887362
evt_2329,user_568,sess_111,movie_43,play,laptop,US,430,2026-03-07 08:14:09.887382
evt_2330,user_580,sess_479,movie_170,complete,laptop,AU,407,2026-03-08 23:24:09.887406
evt_2331,user_247,sess_436,movie_57,seek,mobile,US,121,2026-03-09 23:59:09.887425
evt_2332,user_76,sess_158,movie_169,complete,laptop,AU,228,2026-03-07 16:38:09.887446
evt_2333,user_934,sess_428,movie_147,pause,mobile,AU,30,2026-03-11 03:56:09.887466
evt_2334,user_939,sess_441,movie_154,play,laptop,US,78,2026-03-10 05:15:09.887486
evt_2335,user_951,sess_423,movie_126,seek,laptop,CA,356,2026-03-08 17:37:09.887507
evt_2336,user_512,sess_400,movie_76,pause,smart_tv,UK,567,2026-03-05 05:54:09.887527
evt_2337,user_180,sess_322,movie_143,seek,mobile,AU,55,2026-03-06 17:32:09.887547
evt_2338,user_386,sess_403,movie_147,pause,laptop,UK,235,2026-03-08 06:32:09.887567
evt_2339,user_770,sess_110,movie_106,seek,tablet,UK,131,2026-03-05 02:51:09.887586
evt_2340,user_607,sess_76,movie_84,play,laptop,CA,406,2026-03-11 14:20:09.887611
evt_2341,user_797,sess_293,movie_93,complete,smart_tv,US,318,2026-03-10 00:36:09.887631
evt_2342,user_823,sess_242,movie_128,complete,tablet,CA,248,2026-03-07 01:19:09.887650
evt_2343,user_365,sess_347,movie_27,complete,tablet,AU,153,2026-03-05 23:43:09.887674
evt_2344,user_884,sess_390,movie_3,seek,smart_tv,CA,26,2026-03-10 03:11:09.887694
evt_2345,user_610,sess_339,movie_22,pause,tablet,US,510,2026-03-11 18:07:09.887714
evt_2346,user_841,sess_286,movie_118,complete,mobile,AU,152,2026-03-06 02:32:09.887734
evt_2347,user_580,sess_488,movie_198,pause,smart_tv,UK,472,2026-03-09 20:37:09.887754
evt_2348,user_377,sess_474,movie_33,play,smart_tv,CA,112,2026-03-06 21:13:09.887774
evt_2349,user_946,sess_61,movie_70,play,mobile,CA,170,2026-03-09 14:01:09.887794
evt_2350,user_615,sess_406,movie_118,complete,mobile,UK,123,2026-03-06 05:50:09.887813
evt_2351,user_489,sess_237,movie_104,pause,mobile,US,478,2026-03-08 16:45:09.887832
evt_2352,user_53,sess_215,movie_87,seek,laptop,UK,159,2026-03-09 22:39:09.887852
evt_2353,user_752,sess_495,movie_85,play,mobile,US,516,2026-03-05 07:43:09.887876
evt_2354,user_393,sess_141,movie_17,complete,tablet,UK,454,2026-03-08 13:18:09.887896
evt_2355,user_300,sess_224,movie_92,pause,smart_tv,US,452,2026-03-07 12:04:09.887915
evt_2356,user_939,sess_341,movie_169,seek,tablet,CA,433,2026-03-07 18:44:09.887936
evt_2357,user_266,sess_403,movie_103,seek,smart_tv,AU,31,2026-03-10 15:40:09.887955
evt_2358,user_344,sess_172,movie_73,play,smart_tv,US,354,2026-03-07 02:18:09.887975
evt_2359,user_958,sess_180,movie_15,seek,laptop,AU,272,2026-03-11 10:47:09.887995
evt_2360,user_205,sess_171,movie_81,pause,mobile,AU,548,2026-03-05 21:22:09.888015
evt_2361,user_414,sess_373,movie_173,play,smart_tv,CA,275,2026-03-05 10:56:09.888035
evt_2362,user_432,sess_292,movie_150,pause,laptop,US,522,2026-03-10 14:00:09.888054
evt_2363,user_217,sess_321,movie_37,complete,tablet,AU,497,2026-03-06 07:09:09.888078
evt_2364,user_769,sess_123,movie_120,play,tablet,UK,123,2026-03-08 10:43:09.888099
evt_2365,user_570,sess_383,movie_171,complete,laptop,US,155,2026-03-07 07:24:09.888138
evt_2366,user_492,sess_19,movie_31,complete,tablet,UK,522,2026-03-05 08:36:09.888164
evt_2367,user_818,sess_260,movie_91,complete,mobile,UK,318,2026-03-08 04:29:09.888183
evt_2368,user_115,sess_368,movie_136,pause,tablet,US,477,2026-03-09 11:09:09.888203
evt_2369,user_722,sess_298,movie_74,play,laptop,UK,589,2026-03-07 17:07:09.888223
evt_2370,user_893,sess_364,movie_160,pause,mobile,US,114,2026-03-05 10:24:09.888242
evt_2371,user_430,sess_204,movie_166,seek,tablet,CA,511,2026-03-05 04:20:09.888263
evt_2372,user_354,sess_391,movie_61,play,mobile,AU,450,2026-03-09 22:16:09.888284
evt_2373,user_486,sess_340,movie_99,pause,smart_tv,AU,523,2026-03-07 21:05:09.888307
evt_2374,user_320,sess_354,movie_130,complete,mobile,US,409,2026-03-10 03:14:09.888327
evt_2375,user_160,sess_325,movie_16,play,tablet,CA,185,2026-03-11 22:00:09.888348
evt_2376,user_941,sess_288,movie_2,seek,laptop,US,172,2026-03-07 14:18:09.888368
evt_2377,user_935,sess_419,movie_171,pause,mobile,CA,237,2026-03-09 00:35:09.888388
evt_2378,user_281,sess_47,movie_171,pause,smart_tv,UK,561,2026-03-08 00:58:09.888408
evt_2379,user_916,sess_56,movie_144,pause,mobile,US,435,2026-03-06 10:39:09.888431
evt_2380,user_265,sess_267,movie_199,pause,tablet,CA,473,2026-03-06 16:36:09.888452
evt_2381,user_85,sess_287,movie_147,pause,laptop,US,31,2026-03-06 01:25:09.888472
evt_2382,user_954,sess_169,movie_148,seek,smart_tv,UK,333,2026-03-09 16:07:09.888495
evt_2383,user_624,sess_40,movie_14,pause,tablet,AU,517,2026-03-05 04:02:09.888514
evt_2384,user_557,sess_38,movie_89,complete,smart_tv,US,52,2026-03-05 07:10:09.888563
evt_2385,user_554,sess_498,movie_75,play,smart_tv,UK,392,2026-03-08 02:19:09.888587
evt_2386,user_207,sess_157,movie_90,complete,mobile,UK,478,2026-03-06 23:38:09.888607
evt_2387,user_116,sess_286,movie_169,play,laptop,UK,540,2026-03-10 00:05:09.888627
evt_2388,user_114,sess_79,movie_143,seek,smart_tv,CA,360,2026-03-08 08:27:09.888647
evt_2389,user_40,sess_281,movie_140,play,tablet,UK,385,2026-03-05 03:44:09.888667
evt_2390,user_811,sess_7,movie_25,seek,tablet,CA,20,2026-03-05 09:36:09.888687
evt_2391,user_384,sess_118,movie_32,play,mobile,CA,583,2026-03-10 17:47:09.888708
evt_2392,user_419,sess_134,movie_173,play,tablet,CA,547,2026-03-06 02:03:09.888728
evt_2393,user_601,sess_456,movie_85,seek,mobile,US,414,2026-03-10 20:37:09.888754
evt_2394,user_461,sess_262,movie_167,pause,smart_tv,AU,212,2026-03-08 12:53:09.888774
evt_2395,user_12,sess_123,movie_26,complete,laptop,UK,332,2026-03-08 17:32:09.888794
evt_2396,user_837,sess_385,movie_147,play,laptop,UK,454,2026-03-07 23:05:09.888816
evt_2397,user_407,sess_70,movie_109,play,smart_tv,UK,87,2026-03-11 01:59:09.888841
evt_2398,user_904,sess_413,movie_44,complete,smart_tv,AU,199,2026-03-09 19:03:09.888866
evt_2399,user_86,sess_58,movie_58,play,tablet,UK,36,2026-03-09 17:58:09.888886
evt_2400,user_697,sess_5,movie_194,play,laptop,US,205,2026-03-06 17:46:09.888906
evt_2401,user_386,sess_80,movie_133,play,smart_tv,AU,347,2026-03-10 17:08:09.888926
evt_2402,user_47,sess_1,movie_108,play,laptop,CA,222,2026-03-08 03:01:09.888950
evt_2403,user_800,sess_454,movie_126,play,mobile,US,398,2026-03-06 17:37:09.888968
evt_2404,user_758,sess_104,movie_173,pause,laptop,CA,391,2026-03-11 11:48:09.888987
evt_2405,user_21,sess_11,movie_138,seek,laptop,CA,322,2026-03-07 16:32:09.889006
evt_2406,user_924,sess_72,movie_46,seek,tablet,CA,488,2026-03-09 17:30:09.889025
evt_2407,user_900,sess_198,movie_92,play,mobile,AU,368,2026-03-08 14:08:09.889046
evt_2408,user_646,sess_491,movie_117,play,mobile,AU,563,2026-03-10 21:52:09.889070
evt_2409,user_308,sess_376,movie_84,seek,laptop,AU,302,2026-03-10 17:34:09.889090
evt_2410,user_486,sess_387,movie_195,play,mobile,CA,450,2026-03-06 01:17:09.889110
evt_2411,user_910,sess_354,movie_117,pause,tablet,AU,447,2026-03-06 22:40:09.889129
evt_2412,user_427,sess_303,movie_181,seek,mobile,US,213,2026-03-05 11:46:09.889149
evt_2413,user_40,sess_185,movie_46,pause,laptop,AU,192,2026-03-11 12:50:09.889169
evt_2414,user_357,sess_471,movie_142,complete,laptop,US,351,2026-03-05 08:30:09.889189
evt_2415,user_692,sess_186,movie_9,pause,laptop,AU,95,2026-03-09 00:12:09.889209
evt_2416,user_126,sess_423,movie_22,complete,mobile,US,169,2026-03-06 17:03:09.889229
evt_2417,user_836,sess_372,movie_74,pause,mobile,AU,173,2026-03-05 18:47:09.889249
evt_2418,user_191,sess_276,movie_134,complete,mobile,UK,263,2026-03-11 09:26:09.889270
evt_2419,user_379,sess_497,movie_91,seek,laptop,CA,113,2026-03-09 14:14:09.889289
evt_2420,user_594,sess_8,movie_133,play,tablet,UK,500,2026-03-05 23:55:09.889309
evt_2421,user_183,sess_466,movie_164,play,smart_tv,CA,226,2026-03-08 11:38:09.889332
evt_2422,user_543,sess_259,movie_176,play,smart_tv,AU,418,2026-03-07 10:24:09.889356
evt_2423,user_731,sess_486,movie_179,play,mobile,AU,347,2026-03-11 00:19:09.889377
evt_2424,user_782,sess_229,movie_141,pause,smart_tv,AU,255,2026-03-07 19:32:09.889397
evt_2425,user_152,sess_450,movie_48,pause,laptop,US,117,2026-03-05 10:07:09.889417
evt_2426,user_187,sess_148,movie_157,seek,smart_tv,AU,424,2026-03-09 07:10:09.889439
evt_2427,user_503,sess_81,movie_64,pause,tablet,US,365,2026-03-07 10:03:09.889458
evt_2428,user_547,sess_324,movie_44,pause,tablet,US,515,2026-03-06 12:22:09.889479
evt_2429,user_1,sess_104,movie_101,play,mobile,UK,337,2026-03-09 08:35:09.889498
evt_2430,user_174,sess_6,movie_200,complete,smart_tv,AU,84,2026-03-10 14:59:09.889518
evt_2431,user_198,sess_82,movie_117,complete,laptop,CA,258,2026-03-09 18:49:09.889538
evt_2432,user_371,sess_350,movie_88,complete,tablet,CA,446,2026-03-08 01:02:09.889559
evt_2433,user_212,sess_55,movie_16,pause,laptop,AU,317,2026-03-06 08:51:09.889578
evt_2434,user_785,sess_12,movie_44,complete,tablet,CA,529,2026-03-10 22:28:09.889598
evt_2435,user_963,sess_300,movie_178,play,laptop,AU,591,2026-03-10 22:59:09.889617
evt_2436,user_864,sess_186,movie_157,seek,tablet,CA,69,2026-03-08 12:05:09.889641
evt_2437,user_754,sess_488,movie_79,pause,smart_tv,CA,39,2026-03-06 00:54:09.889661
evt_2438,user_923,sess_135,movie_138,seek,tablet,CA,253,2026-03-08 11:12:09.889680
evt_2439,user_295,sess_440,movie_38,complete,smart_tv,US,434,2026-03-08 07:44:09.889700
evt_2440,user_477,sess_78,movie_32,complete,tablet,AU,280,2026-03-10 12:41:09.889720
evt_2441,user_455,sess_450,movie_2,pause,tablet,CA,283,2026-03-07 15:50:09.889743
evt_2442,user_719,sess_24,movie_133,play,laptop,CA,281,2026-03-11 21:03:09.889762
evt_2443,user_388,sess_123,movie_185,complete,mobile,AU,287,2026-03-11 10:03:09.889782
evt_2444,user_508,sess_24,movie_148,pause,mobile,US,15,2026-03-05 09:50:09.889804
evt_2445,user_536,sess_408,movie_121,complete,laptop,CA,82,2026-03-10 03:06:09.889824
evt_2446,user_178,sess_269,movie_63,pause,laptop,US,455,2026-03-10 13:42:09.889844
evt_2447,user_575,sess_206,movie_76,pause,mobile,CA,225,2026-03-11 19:49:09.889863
evt_2448,user_570,sess_164,movie_4,seek,laptop,UK,447,2026-03-06 09:25:09.889882
evt_2449,user_562,sess_138,movie_15,play,smart_tv,AU,246,2026-03-07 13:56:09.889906
evt_2450,user_862,sess_405,movie_86,pause,smart_tv,UK,243,2026-03-05 02:29:09.889925
evt_2451,user_410,sess_299,movie_57,seek,tablet,US,193,2026-03-11 09:59:09.889945
evt_2452,user_272,sess_297,movie_108,seek,laptop,UK,537,2026-03-05 19:40:09.889965
evt_2453,user_326,sess_170,movie_7,play,smart_tv,CA,550,2026-03-10 16:58:09.889984
evt_2454,user_338,sess_370,movie_32,play,mobile,UK,592,2026-03-08 21:19:09.890005
evt_2455,user_857,sess_402,movie_190,seek,laptop,UK,273,2026-03-08 23:36:09.890023
evt_2456,user_190,sess_496,movie_9,pause,laptop,CA,500,2026-03-05 06:11:09.890043
evt_2457,user_599,sess_38,movie_63,play,tablet,AU,68,2026-03-06 14:53:09.890062
evt_2458,user_506,sess_24,movie_104,play,laptop,UK,488,2026-03-09 19:51:09.890086
evt_2459,user_218,sess_10,movie_124,seek,laptop,AU,75,2026-03-09 03:09:09.890105
evt_2460,user_686,sess_337,movie_109,complete,tablet,AU,320,2026-03-11 14:28:09.890155
evt_2461,user_703,sess_188,movie_155,pause,laptop,UK,188,2026-03-06 00:49:09.890177
evt_2462,user_553,sess_461,movie_112,complete,mobile,AU,299,2026-03-08 17:59:09.890197
evt_2463,user_878,sess_208,movie_192,pause,tablet,CA,233,2026-03-10 13:53:09.890221
evt_2464,user_238,sess_226,movie_195,seek,laptop,UK,224,2026-03-10 10:26:09.890241
evt_2465,user_698,sess_115,movie_161,complete,mobile,CA,329,2026-03-05 20:42:09.890260
evt_2466,user_672,sess_492,movie_92,play,tablet,AU,548,2026-03-09 00:41:09.890279
evt_2467,user_725,sess_400,movie_108,pause,smart_tv,AU,116,2026-03-11 00:11:09.890299
evt_2468,user_122,sess_403,movie_133,complete,tablet,UK,348,2026-03-08 15:56:09.890318
evt_2469,user_148,sess_468,movie_200,complete,mobile,UK,214,2026-03-09 14:46:09.890338
evt_2470,user_667,sess_365,movie_82,complete,mobile,AU,595,2026-03-08 16:40:09.890358
evt_2471,user_115,sess_462,movie_121,pause,tablet,US,456,2026-03-05 12:01:09.890379
evt_2472,user_149,sess_12,movie_108,seek,mobile,UK,261,2026-03-10 12:21:09.890398
evt_2473,user_111,sess_244,movie_128,pause,tablet,CA,417,2026-03-09 00:13:09.890418
evt_2474,user_101,sess_105,movie_177,complete,laptop,UK,581,2026-03-07 20:38:09.890437
evt_2475,user_737,sess_235,movie_189,complete,laptop,US,86,2026-03-07 10:41:09.890458
evt_2476,user_763,sess_343,movie_80,complete,laptop,UK,24,2026-03-08 19:46:09.890482
evt_2477,user_95,sess_267,movie_71,pause,mobile,UK,67,2026-03-06 23:10:09.890501
evt_2478,user_112,sess_30,movie_47,play,smart_tv,US,56,2026-03-05 17:49:09.890521
evt_2479,user_301,sess_420,movie_159,pause,laptop,US,122,2026-03-05 05:44:09.890541
evt_2480,user_319,sess_474,movie_148,seek,mobile,CA,470,2026-03-09 19:44:09.890564
evt_2481,user_489,sess_333,movie_168,complete,smart_tv,AU,573,2026-03-10 03:07:09.890584
evt_2482,user_200,sess_197,movie_56,complete,smart_tv,US,210,2026-03-07 02:41:09.890604
evt_2483,user_517,sess_337,movie_38,play,laptop,US,227,2026-03-10 14:23:09.890624
evt_2484,user_668,sess_184,movie_84,complete,laptop,AU,80,2026-03-08 06:17:09.890644
evt_2485,user_946,sess_373,movie_33,seek,laptop,CA,179,2026-03-09 19:44:09.890663
evt_2486,user_214,sess_500,movie_77,complete,tablet,US,168,2026-03-09 04:34:09.890685
evt_2487,user_502,sess_262,movie_134,seek,smart_tv,CA,71,2026-03-07 14:07:09.890705
evt_2488,user_438,sess_55,movie_15,complete,smart_tv,UK,149,2026-03-09 12:18:09.890725
evt_2489,user_823,sess_31,movie_10,pause,laptop,UK,200,2026-03-11 06:23:09.890744
evt_2490,user_117,sess_456,movie_196,complete,smart_tv,US,224,2026-03-10 17:26:09.890768
evt_2491,user_726,sess_183,movie_198,seek,smart_tv,AU,18,2026-03-08 14:23:09.890787
evt_2492,user_291,sess_160,movie_73,play,laptop,AU,352,2026-03-08 02:52:09.890807
evt_2493,user_797,sess_63,movie_194,play,tablet,US,285,2026-03-10 03:46:09.890827
evt_2494,user_134,sess_341,movie_56,seek,laptop,AU,42,2026-03-08 10:42:09.890847
evt_2495,user_646,sess_19,movie_46,complete,tablet,US,266,2026-03-07 21:59:09.890867
evt_2496,user_910,sess_294,movie_64,seek,mobile,US,111,2026-03-11 20:37:09.890886
evt_2497,user_48,sess_266,movie_6,seek,laptop,AU,519,2026-03-06 21:29:09.890907
evt_2498,user_761,sess_273,movie_127,play,mobile,CA,571,2026-03-11 07:46:09.890927
evt_2499,user_401,sess_444,movie_196,pause,mobile,US,507,2026-03-05 02:38:09.890951
evt_2500,user_886,sess_399,movie_88,complete,smart_tv,UK,91,2026-03-08 23:40:09.890970
evt_2501,user_640,sess_181,movie_179,play,smart_tv,US,383,2026-03-05 18:05:09.890991
evt_2502,user_316,sess_362,movie_133,complete,tablet,US,546,2026-03-08 15:46:09.891010
evt_2503,user_58,sess_94,movie_6,play,laptop,UK,134,2026-03-08 22:27:09.891031
evt_2504,user_101,sess_475,movie_12,seek,smart_tv,CA,559,2026-03-08 01:56:09.891055
evt_2505,user_707,sess_127,movie_146,pause,laptop,UK,455,2026-03-08 13:43:09.891075
evt_2506,user_812,sess_98,movie_159,complete,mobile,US,570,2026-03-10 16:55:09.891094
evt_2507,user_505,sess_378,movie_194,seek,tablet,US,31,2026-03-06 17:29:09.891114
evt_2508,user_705,sess_37,movie_180,complete,laptop,CA,294,2026-03-06 22:40:09.891133
evt_2509,user_776,sess_159,movie_113,complete,laptop,UK,38,2026-03-10 19:44:09.891153
evt_2510,user_562,sess_170,movie_50,play,tablet,UK,508,2026-03-06 10:48:09.891173
evt_2511,user_296,sess_68,movie_158,pause,smart_tv,US,557,2026-03-11 04:01:09.891193
evt_2512,user_538,sess_336,movie_27,complete,mobile,AU,484,2026-03-09 04:51:09.891213
evt_2513,user_30,sess_194,movie_145,play,smart_tv,AU,532,2026-03-08 06:03:09.891233
evt_2514,user_732,sess_405,movie_80,complete,mobile,US,58,2026-03-06 02:18:09.891253
evt_2515,user_845,sess_223,movie_89,pause,smart_tv,AU,506,2026-03-08 14:34:09.891273
evt_2516,user_178,sess_182,movie_50,seek,tablet,UK,37,2026-03-05 03:54:09.891293
evt_2517,user_584,sess_367,movie_30,pause,mobile,UK,12,2026-03-09 15:57:09.891317
evt_2518,user_427,sess_30,movie_72,seek,mobile,AU,438,2026-03-10 04:24:09.891337
evt_2519,user_863,sess_69,movie_27,complete,mobile,AU,272,2026-03-05 00:18:09.891360
evt_2520,user_163,sess_436,movie_145,pause,mobile,CA,600,2026-03-08 20:23:09.891383
evt_2521,user_991,sess_63,movie_79,seek,smart_tv,UK,434,2026-03-07 05:45:09.891403
evt_2522,user_742,sess_442,movie_182,complete,tablet,UK,81,2026-03-05 11:36:09.891428
evt_2523,user_550,sess_491,movie_181,complete,tablet,AU,102,2026-03-08 20:04:09.891448
evt_2524,user_558,sess_421,movie_179,pause,laptop,CA,30,2026-03-09 15:40:09.891467
evt_2525,user_330,sess_58,movie_60,play,mobile,UK,308,2026-03-11 11:49:09.891486
evt_2526,user_997,sess_237,movie_38,pause,smart_tv,UK,508,2026-03-10 18:52:09.891506
evt_2527,user_580,sess_142,movie_104,complete,smart_tv,UK,243,2026-03-08 12:14:09.891525
evt_2528,user_408,sess_499,movie_23,play,mobile,AU,336,2026-03-10 15:20:09.891544
evt_2529,user_687,sess_425,movie_104,seek,tablet,AU,427,2026-03-11 02:39:09.891565
evt_2530,user_748,sess_40,movie_96,complete,smart_tv,AU,282,2026-03-07 04:43:09.891585
evt_2531,user_722,sess_369,movie_149,play,mobile,CA,26,2026-03-08 06:48:09.891609
evt_2532,user_180,sess_93,movie_66,pause,laptop,CA,109,2026-03-11 10:04:09.891629
evt_2533,user_526,sess_393,movie_200,play,laptop,US,116,2026-03-05 18:33:09.891649
evt_2534,user_553,sess_312,movie_41,play,smart_tv,UK,416,2026-03-06 21:29:09.891669
evt_2535,user_837,sess_387,movie_17,play,mobile,CA,86,2026-03-11 02:52:09.891689
